autor|partido|uf|discurso
DOMINGOS SÁVIO|PSDB|MG|Sr. Presidente, nós vamos votar "não", porque entendemos que é importantíssimo concluir esta votação. Inclusive, cumprimento V.Exa. pela maneira brilhante como vem conduzindo não só esta matéria, mas esta Casa. Aproveito para pedir a V.Exa. que, após esse esforço que temos que fazer para concluir esta votação hoje, haja um empenho para, se possível hoje ou amanhã, entrarmos na votação da Medida Provisória nº 879, de 2019, que trata do setor elétrico. Essa MP possibilita a solução de diversos problemas em vários Estados e tem também o interesse de Minas Gerais, através da CEMIG, com emendas de nossa iniciativa que possibilitam a renovação de concessão de usinas, para que a CEMIG não perca mais usinas, como perdeu no Governo Dilma. Há também a Medida Provisória nº 881, de 2019, a MP da Liberdade Econômica, que é fundamental para que a nossa economia avance. Portanto, vamos votar a reforma da Previdência e vamos avançar em outros projetos importantes.
MARCO BERTAIOLLI|PSD|SP|Sr. Presidente, o PSD vota "não".
RODRIGO MAIA|DEM|RJ|O PSD vota "não". Como vota o PT?
PROFESSORA ROSA NEIDE|PT|MT|Sr. Presidente, o Partido dos Trabalhadores orienta "obstrução". Ontem aprovamos aqui uma reforma da Previdência que atrairá para as ruas idosos e idosas, que voltarão a pedir esmolas, em função do texto que estamos aprovando. O Partido dos Trabalhadores não aceita que o povo que mais precisa seja o que mais esteja perdendo com esta reforma. Neste momento, estamos em obstrução.
RODRIGO MAIA|DEM|RJ|Como vota o PSB?
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente, o PSB mantém a sua luta firme contra esta reforma da Previdência. Entendemos que os prejuízos são irreparáveis para o conjunto do povo brasileiro, para a classe trabalhadora. As pessoas ficam, a partir deste momento, sem perspectiva de exercer o direito de se aposentar. Os trabalhadores que sonharem com uma aposentadoria Š e puderem Š serão obrigados a comprar um fundo de previdência no sistema bancário, no sistema financeiro, que é o grande beneficiário dessa política, dessa reforma que está sendo aqui aprovada pela Câmara Federal. O PSB se mantém firme. A maior consequência desta reforma é o aumento da desigualdade social. Nós não podemos pactuar com isso. Por isso, o PSB obstrui, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Como vota o PSOL?
GLAUBER BRAGA|PSOL|RJ|Senhoras e senhores, o PSOL vai manter o requerimento de retirada de pauta. Eu queria chamar a atenção para o destaque do PSOL. Chamo a atenção, neste momento, dos Parlamentares do PSL. A proposta de destaque que foi apresentada pelo PSOL e que depois vai ser votada diz que o pagamento de abono do PIS continua garantido para quem ganha até dois salários mínimos, conforme a regra atual. Será que o Presidente da República vai ter coragem de falar em privilégio, retirando o direito de abono do PIS para quem ganha até dois salários mínimos? Espero que mudem esta posição. O PSOL vota "sim".
RODRIGO MAIA|DEM|RJ|Como vota o DEM?
ALAN RICK|DEM|AC|O Democratas vota "não" à retirada de pauta, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Como vota o PCdoB?
ALICE PORTUGAL|B|BA|Sr. Presidente, o PCdoB considera que este dia é determinante para avançarmos na redução dos danos que esta reforma produz sobre a Previdência, sobre a possibilidade da aposentadoria, em especial a dos mais pobres, sobre as pensões. Senhores da bancada evangélica, a portaria que foi expedida é confusa. Ela não bate com o texto da PEC 6/19. Viúvas e órfãos continuam desassistidos e prejudicados no texto da matéria. Por isso, adiar esta matéria é fundamental. Retirá-la de pauta é o que deve ser feito, para que sentemos com os Srs. Líderes, com as representações religiosas, com a bancada feminina. É fundamental reduzir mais danos. O PCdoB está em obstrução.
RODRIGO MAIA|DEM|RJ|Como vota o MDB?
ALCEU MOREIRA|MDB|RS|O Bloco PP/MDB/PTB vota "não".
RODRIGO MAIA|DEM|RJ|Como vota o Cidadania?
CARMEN ZANOTTO|CIDADANIA|SC|Sr. Presidente, o Cidadania vota "não". Quero destacar que foi assinado, na manhã de hoje, o Pacto Nacional pela Implementação de Políticas Públicas de Prevenção e Combate à Violência contra as Mulheres. Participaram da cerimônia de assinatura o Ministro Sergio Moro; a Deputada Soraya Santos, 1ª Secretária desta Casa; a Deputada Professora Dorinha, nossa Coordenadora da Secretaria da Mulher; a Deputada Iracema Portella, nossa Procuradora da Mulher; além de representantes de órgãos do Governo. Precisamos enfrentar efetivamente essa epidemia de violência contra a mulher que estamos vivendo.
RODRIGO MAIA|DEM|RJ|Como vota o PL?
SORAYA SANTOS|PL|RJ|O PL vota "não", Sr. Presidente. Além disso, parabenizo V.Exa. pela condução dos trabalhos e pelo sucesso do resultado da PEC 6/19. Aproveito este momento de orientação para cumprimentar V.Exa.
RODRIGO MAIA|DEM|RJ|Obrigado, Deputada. O Podemos vota "não". Como vota o PDT?
CHICO D'ANGELO|PDT|RJ|O PDT está em obstrução.
RODRIGO MAIA|DEM|RJ|O PDT está em obstrução. Como vota a Minoria?
JANDIRA FEGHALI|B|RJ|Sr. Presidente, obviamente, nós estamos de acordo com a retirada de pauta e encaminharemos pela obstrução. Quero aproveitar para trazer a este plenário a denúncia da ilegalidade cometida pela Juíza Lebbos, de Curitiba, que acaba de autorizar a transferência do ex-Presidente Lula, tirando dele as prerrogativas de ex-Presidente, quando, na verdade, já deveria estar aplicado o § 2º do art. 387 do Código de Processo Penal. O Presidente Lula deveria estar no regime semiaberto. Isso é uma ilegalidade, é uma atravessada na Constituição brasileira e no Código de Processo Penal. Nós não podemos aceitar mais uma ilegalidade contra o ex-Presidente Lula. Portanto, eu denuncio aqui este absurdo que se comete contra essa liderança do Brasil. Essa prisão é absurda! Não há provas! Enquanto isso, nós estamos vendo esse conluio... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Como vota o Solidariedade?
DRA. VANDA MILANI|SOLIDARIEDADE|AC|O Solidariedade vota "não", Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Como vota a Oposição?
HENRIQUE FONTANA|PT|RS|Sr. Presidente, eu quero voltar ao tema central do que nós estamos debatendo aqui. Esta proposta vai gerar muita exclusão social no País, vai gerar um empobrecimento dos setores que hoje já são os mais pobres da sociedade brasileira. Ela preserva o grande interesse do capital financeiro, que quer ajustar as contas do País Š nunca em cima de tributos sobre aqueles que têm poder econômico e sempre retirando direitos daqueles que ganham muito pouco. Dentro de poucos minutos, nós vamos votar um destaque para tentar retirar a mudança do cálculo do valor das aposentadorias, porque esta proposta quer que os trabalhadores trabalhem mais anos e que seja cortado o valor das aposentadorias em 20%, 30%, 40%. Por isso, estamos em obstrução.
PAULO GANIME|NOVO|RJ|O NOVO vota "não", Sr. Presidente.
RODRIGO MAIA|DEM|RJ|A Presidência solicita a todas as Sras. Deputadas e a todos os Srs. Deputados que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação.
MAJOR VITOR HUGO|PSL|GO|O Governo vota "não".
RODRIGO MAIA|DEM|RJ|O Governo vota "não".
GLAUBER BRAGA|PSOL|RJ|O PSOL altera a sua orientação para "obstrução".
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Beto Faro.
BETO FARO|PT|PA|Sr. Presidente, peço para que seja dado como lido e divulgado no programa  A Voz do Brasil  e nos meios de comunicação da Casa o pronunciamento em que trato da questão dos recursos para a educação. Nós participamos ativamente da Comissão de Orçamentos e, depois, da votação no Plenário do Congresso Nacional. Negociamos com o Governo a aprovação de 248 bilhões de reais Š 1 bilhão de reais a mais Š para as universidades e o fim do bloqueio de recursos das universidade. Entretanto, até hoje esses recursos não estão garantidos. Universidades como a UFPA, no Estado do Pará, que é a primeira ou talvez a segunda em número de alunos matriculados no País, só têm recursos para atender as necessidades de custeio deste mês e do mês seguinte. Agora o Ministro, mais uma vez mentindo à população brasileira, tira recursos da atenção básica, recursos que estavam sendo garantidos para a compra de material didático para alunos da atenção básica. O meu Estado, por exemplo, tem 2,5 milhões de estudantes na escola pública. Esses recursos seriam suficientes para comprar material didático para todos esses alunos. Portanto, o Governo se comprometeu a não contingenciar esses recursos, mas agora os contingencia Š não só os recursos das universidades, mas também os recursos da atenção básica. Nós vamos resistir. Estamos convocando os trabalhadores da educação, os alunos e os pais de alunos para uma grande manifestação, no dia 13, contra este Governo e a favor do desbloqueio dos recursos para a educação. Obrigado. Peço que isso seja divulgado no programa  A Voz do Brasil , Sr. Presidente.
DEPUTADO BETO FARO.|N/A|N/A|
GLAUBER BRAGA|PSOL|RJ|Sr. Presidente, senhoras e senhores, é fundamental que fiquemos atentos ao destaque do Partido Novo que vai ser apreciado. Esse destaque modifica a regra que, pelo menos, foi aqui minimizada para professores e professoras do Brasil. O Partido Novo apresentou um destaque para endurecer as regras da aposentadoria de professores. Este é o partido inimigo dos professores no Brasil, que se apresenta como novo, mas é, na verdade, chicote de profissional de educação, chicote de professores e professoras. O Partido Novo deveria ter vergonha de estar apresentando um destaque que retira o direito de profissionais da educação, de professores do Brasil.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Evair Vieira de Melo.
EVAIR VIEIRA DE MELO|PP|ES|Sr. Presidente, Sras. e Srs. Deputados, entre os dias 7 e 11 de agosto, o nosso querido Município de Atílio Vivacqua realizará a sua Festa do Leite e do Pão, no Parque de Exposição Machadão. Haverá concurso leiteiro, 6ª Copa de Marcha, bovinos de argola e minifazendinha. Atílio Vivacqua é um pequeno, mas próspero, Município do sul do Estado do Espírito Santo. Tem uma atividade industrial importante ligada ao processamento de rochas ornamentais, mas tem na agricultura e na pecuária, principalmente na de leite, a grande expressão da economia para o seu povo, para a sua gente. Acontecerá durante o evento um reconhecido concurso leiteiro, que premiará os produtores que tiverem excelência em boas práticas, qualidade e volume produzido. São de uma qualidade impressionante os nossos pecuaristas. Lá vai estar o melhor da genética nelore. Será, com certeza, também, um grande momento de confraternização, de encontro, para mostrar a força da economia capixaba e, principalmente, da pecuária de leite do Município de Atílio Vivacqua. Então, de 7 a 11 de agosto, estaremos juntos com toda a comunidade de Atílio Vivacqua na Festa do Leite e do Pão. E, entre os dias 8 e 11 de agosto, Sras. e Srs. Deputados, acontecerá a 55ª Festa e XXII Expoagro de Divino de São Lourenço, nas águas do Caparaó, no Estado do Espírito Santo. Essa festa, na verdade, é uma referência à religiosidade daquele povo, pois homenageia o padroeiro da cidade, São Lourenço, santo católico que foi fundamental para a expansão da fé católica ainda no século III e que dá nome ao Município. E, nessa oportunidade, acontecerá a exposição agropecuária. Divino de São Lourenço é um Município importante na agricultura. É uma referência na história da região do Caparaó, que é belíssima, muito próxima ao Pico da Bandeira, que fica na divisa do Espírito Santo com Minas Gerais. Então, entre os dias 8 e 11 de agosto, acontecerá a Expoagro, com concurso leiteiro e outras atividades ligadas à agropecuária. Será um grande momento de confraternização e de encontro, para mostrar a força, a cultura e a tradição do nosso povo querido de Divino de São Lourenço. Estaremos lá também!
AFONSO FLORENCE|PT|BA|Sr. Presidente, Sras. Deputadas, Srs. Deputados, povo brasileiro que nos assiste, quero aqui reiterar a minha posição e a do Partido dos Trabalhadores, ao lamentar a aprovação, em segundo turno, da PEC que acaba com a aposentadoria, da PEC que acaba com a pensão da viúva, da PEC que ataca direitos dos trabalhadores do setor privado e do setor público. Infelizmente, este Governo e sua base aprovam esta PEC em um movimento nacional, segundo a imprensa, de liberação de recursos para investimentos em Municípios indicados por Parlamentares. É uma operação política que é crime de responsabilidade, que é corrupção e que tira direitos dos trabalhadores e trabalhadoras, em especial dos mais pobres. Sr. Presidente, peço a publicação deste pronunciamento nos Anais da Casa e no programa  A Voz do Brasil . Obrigado.
