autor|partido|uf|discurso
ALCEU MOREIRA|MDB|RS|Sr. Presidente, a Maioria vota "não", mas eu queria argumentar o seguinte. De onde brotam as vozes que dizem que são apaixonadas pelos trabalhadores brotam as mesmas que sustentaram surrupiar 500 bilhões do BNDES, do banco social. São as mesmas vozes que sustentaram o roubo dos fundos de pensão, dinheiro dos trabalhadores! Roubaram os trabalhadores vergonhosamente! A mesma voz que diz que nós damos dinheiro para banco sustentou o Governo em que os bancos tiveram o maior lucro de todos os tempos, o Governo petista! É discurso para pobre e Governo para rico! Deixem de ser hipócritas!
RODRIGO MAIA|DEM|RJ|Eu quero dizer àqueles que têm interesse em aprovar a reforma da Previdência que se continuarem atacando a Oposição, não no mérito, mas em outros temas, nós teremos mais dificuldades em encerrar a votação do primeiro turno na noite de hoje. Eu acho que não interessa àqueles que têm interesse em avançar criar conflitos que não sejam ligados ao objeto da matéria. A Presidência solicita aos Srs. Deputados...
HENRIQUE FONTANA|PT|RS|Sr. Presidente, o PT, para orientar! Presidente!
RODRIGO MAIA|DEM|RJ|Desculpe-me, Deputado.
HENRIQUE FONTANA|PT|RS|Obrigado, Presidente. Presidente, nós estamos muito serenos e firmes. Não vai ser a cortina de fumaça do Deputado que representa o Governo que vai nos retirar do sentido de defender aqui, sim, que nós não aceitaremos uma proposta de mudança na Previdência que quer cortar 20, 30, 40 e, às vezes, até 50% da aposentadoria de pessoas que estão aguardando para se aposentar ganhando 1.500 ou 2 mil reais! Nós temos destaques para preservar as pensões de viúvas, que estão sendo cortadas nesta proposta de antirreforma, de 1.000 reais para 600 reais. E nós podemos dizer, para encerrar, que, naquele período em que governamos este País, havia emprego, havia renda, e a vida das pessoas era melhor!
RODRIGO MAIA|DEM|RJ|A Presidência solicita a todas as Sras. Deputadas e aos Srs. Deputados que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação.  (Pausa.)
RENILDO CALHEIROS|B|PE|Sr. Presidente, o PCdoB muda a orientação para "obstrução".
PAULO PIMENTA|PT|RS|Sr. Presidente, vamos mudar a orientação para "obstrução".
TALÍRIA PETRONE|PSOL|RJ|O PSOL está em obstrução.
RENILDO CALHEIROS|B|PE|O PCdoB está em obstrução.
PAULO PIMENTA|PT|RS|Os Deputados que vêm aqui ofender a bancada do PT realmente não querem dialogar, não querem ajudar. Vamos botar "obstrução"! A cada ofensa do Plenário, vai ser um requerimento novo de obstrução.
TALÍRIA PETRONE|PSOL|RJ|Sr. Presidente, o PSOL está em obstrução.
PAULO PIMENTA|PT|RS|Hoje, nós vamos fazer com que eles aprendam a se comportar! Vamos educá- los para ter uma postura civilizada! (Tumulto no plenário.)
PAULO PIMENTA|PT|RS|A cada ofensa vai ter uma nova obstrução, até aprenderem a se comportar aqui no plenário.
RODRIGO MAIA|DEM|RJ|O PSOL está em obstrução. Tem a palavra o Deputado Paulo Teixeira, pelo tempo de 3 minutos. Em seguida, falará o Deputado João Roma. Deputada Erika, V.Exa. já falou naquela lista que nós combinamos desde ontem. Agora, o Deputado Paulo Teixeira pediu para falar, porque ele ainda não falou.
PAULO TEIXEIRA|PT|SP|Sr. Presidente, Sras. e Srs. Deputados, povo brasileiro, lamentavelmente, no dia de ontem, este Parlamento aprovou um profundo enfraquecimento da Previdência Social e enfraqueceu a proteção aos pobres. Não mexeu com privilégios. Privilégios, não! Aliás, concedeu um privilégio de 82 bilhões de reais para os ruralistas na calada da noite. Não mexeu com privilégios retirando desonerações, não mexeu com privilégios taxando lucros e dividendos. Mexeu com direitos de quem ganha até dois salários mínimos, mexeu com os professores, mexeu com o trabalhador que trabalha pesado. Aumentou a idade de aposentadoria para 65 anos para aquele trabalhador que no Brasil começa a trabalhar com 12, 13 anos de idade; aumentou o tempo de contribuição para 20 anos num mercado de trabalho que tem 30 milhões de pessoas sem emprego e sem carteira assinada. O que fez essa reforma foi mexer na pensão da viúva, dificultando o acesso à pensão. Essa "deforma", uma deformação na Previdência, dificulta o acesso à previdência a milhões de brasileiros e tira dinheiro da economia: 1 trilhão de reais da economia em 10 anos que vai para a farmácia, para o açougue, para a venda no pequeno supermercado. O Governo que diz que não tem dinheiro abriu o cofre para dar emendas parlamentares para comprar votos nesta Casa. Na verdade, se fosse bom para a sociedade brasileira, os Parlamentares deveriam votar alegres, mas votarão regiamente remunerados do ponto de vista das emendas parlamentares. Quem sai bem nessa reforma, além dos ruralistas, são os bancos. Os bancos poderão explorar a previdência complementar dos servidores públicos e eles voltarão com o regime de capitalização. É por isso que a sociedade brasileira tem que se mobilizar, porque, depois de votada na Câmara, ela vai para o Senado. Em agosto, vamos parar o Brasil para impedir essa... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado João Roma, por 3 minutos. Em seguida, falará Deputado Célio Silveira. O Deputado João Roma está aí?  (Pausa.)
CÉLIO SILVEIRA|PSDB|GO|Sr. Presidente, o PSDB vota "não".
RODRIGO MAIA|DEM|RJ|O Deputado João Roma está aí? Ele pediu a palavra.  (Pausa.)
ALESSANDRO MOLON|PSB|RJ|Presidente, não deu para entender o nome. Quem V.Exa. chamou?
RODRIGO MAIA|DEM|RJ|Deputado João Roma. Ele veio aqui e pediu a palavra. (O Sr. Rodrigo Maia, Presidente, deixa a cadeira da Presidência, que é ocupada pela Sra. Soraya Santos, 1ª Secretária.)
ALEXANDRE FROTA|PSL|SP|Presidente, V.Exa. me concede 1 minuto?
RODRIGO MAIA|PL|RJ|Pois não, Deputado Alexandre Frota.
ALEXANDRE FROTA|PSL|SP|Presidente, nós temos 379 Deputados a favor da reforma da Previdência. Esse é o resultado de muito trabalho de todos os que querem um Brasil melhor e dos eleitores também, que compreenderam que os Deputados fizeram a votação de ontem valer a pena. Então, peço mais uma vez Š como fez há pouco o nosso Relator Samuel Moreira Š a todos que hoje estão aqui que tenham atenção na hora da votação dos destaques. E que Deus proteja todos os brasileiros. Muito obrigado.
BOHN GASS|PT|RS|Presidenta...
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Bohn Gass.
BOHN GASS|PT|RS|Presidenta, hoje cedo, eu li no  Valor Econômico  uma pesquisa da Universidade Federal de Minas Gerais que diz que essa reforma é recessiva. Por que essa reforma é recessiva? Porque, com a retirada de direitos, com as pessoas tendo menos direito à aposentadoria, com os cortes na pensão e em outras áreas para os trabalhadores, o que acontece é que isso resulta em menos dinheiro na economia. Menos dinheiro na economia significa menos emprego. Portanto, essa reforma votada por este Parlamento vai ficar como recessiva. Em segundo lugar, não dá para aceitar que os Deputados digam assim:  "Nós tiramos da reforma o professor, nós tiramos o agricultor" . Ora, só estavam lá porque foram colocados nessa proposta, e demagogicamente tentaram depois retirar.
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Lucio Mosquini.
LUCIO MOSQUINI|MDB|RO|Sra. Presidente, nós estamos aqui desde as 9 horas da manhã. Hoje, às 11h30min, nós tínhamos quórum para iniciar a Ordem do Dia. Nós estamos iniciando a primeira votação às 18 horas. O Presidente Rodrigo Maia anunciou ontem que às 10h30min estaria na mesa. Então, eu acho que a Mesa tem que ter um tempo para o painel ficar aberto para a votação e encerrar a votação. Nós vamos aqui romper a madrugada toda se formos nesse ritmo. Eu tenho o entendimento de que a Mesa deve deliberar um tempo para que os Parlamentares façam a sua votação, para que nós possamos seguir adiante, Presidente.
RODRIGO MAIA|PL|RJ|Obrigada, Deputado Lucio Mosquini. Concedo a palavra ao Deputado Otoni de Paula.
OTONI DE PAULA|PSC|RJ|Sra. Presidente, quero aqui, deste microfone, manifestar o meu repúdio pelo procedimento desleal do Deputado Fred Costa, a quem eu tributo meu respeito, mas que, numa tentativa de agredir o Deputado Noraldino Júnior, do nosso partido, do Estado de Minas Gerais, que defende os animais, pega uma fala minha, isolada, na qual eu voto a favor da vaquejada, para, de forma covarde, mostrar que um Deputado ligado ao Noraldino Júnior havia votado... (Desligamento automático do microfone.)
OTONI DE PAULA|PSC|RJ|Por favor, Presidente, conceda-me mais 1 minuto para que eu possa concluir. Disse que eu havia votado a favor da vaquejada. E eu gostaria de dizer que nós do PSC temos liberdade para nos posicionar. O Deputado Noraldino Júnior é um defensor da causa animal. Inclusive, ele me ligou pedindo que eu não votasse pela vaquejada, mas eu votei pela vaquejada e me manifestei aqui. O mesmo acontece no partido do Deputado Fred Costa. Ele é Líder do partido e votou contra, mas três Deputados do seu partido votaram a favor da vaquejada. Foi tudo combinado. Na verdade, ele vota contra, mas libera seu partido. Portanto, Sra. Presidente, manifesto minha tristeza por essa postura desleal do Deputado Fred Costa.
RODRIGO MAIA|PL|RJ|Concedo a palavra ao Deputado João Roma. Enquanto V.Exa. sobe à tribuna, concedo a palavra ao Deputado Darcísio Perondi.
LUCIO MOSQUINI|MDB|RO|Encerra a votação, Presidente.
DARCÍSIO PERONDI|MDB|RS|Sra. Presidente, essa reforma não vai tirar de nenhuma pensionista, não vai tirar de nenhum aposentado e de nenhuma aposentada. Isso está bem claro. Há uma narrativa em que estão repetindo: vão tirar, vão tirar. Não vão tirar. Agora, o mundo inteiro trata a questão das pensões diferentemente de cinco países. O Brasil é um dos cinco. Para as próximas pensões, está se dando um outro critério, que também as mulheres ajudaram a construir. Tal questão não poderia permanecer como era de 1991 a 2015, o que o Governo da Sra. Dilma percebeu e quis mudar... (Desligamento automático do microfone.)
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado João Roma.
JOÃO ROMA|PRB|BA|Sra. Presidente, eu me reporto acerca do rompimento de uma barragem que ocorreu hoje no Estado da Bahia, na cidade de Pedro Alexandre, que atingiu especialmente o Município de Coronel João Sá, onde mais de 200 casas ficaram completamente alagadas Š 2 mil casas foram atingidas. Mais de 3 mil crianças ficarão sem aulas durante esses dias. Quero parabenizar a postura correta, disciplinada, ordeira do Prefeito de Coronel João Sá, Carlinhos Sobral, que, de forma muito adequada, conseguiu fazer a evasão dessas pessoas das áreas que seriam atingidas pelas águas, levando-os para as escolas municipais, preparando toda a parte da Defesa Civil. Deixo a minha solidariedade à população dos Municípios de Pedro Alexandre e Coronel João Sá, parabenizo, mais uma vez, o Prefeito Carlinhos Sobral pelas providências devidas e tecnicamente adequadas e agradeço do plenário da Câmara dos Deputados a todos a solidariedade com o Estado da Bahia. Até o momento não foi registrada nenhuma vítima fatal desse acidente ocorrido. Nós vamos não só encaminhar solicitação para decretar o estado de emergência nesses Municípios, como também tentar envidar esforços para poder minimizar todos esses constrangimentos que a população, tanto de Pedro Alexandre quanto de Coronel João Sá, em especial, vêm sofrendo com esse ocorrido. Muito obrigado, Sra. Presidente.
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Nelson Pellegrino.
NELSON PELLEGRINO|PT|BA|Sra. Presidente, Sras. e Srs. Deputados, quero denunciar desta tribuna a prática criminosa de  hackers  na Bahia. Eles estão divulgando um falso diálogo entre eu e o Governador Rui Costa sobre reforma da Previdência. Essa é uma ação de criminosos. Inclusive, eu e Governador Rui Costa já comunicamos o secretário de segurança pública sobre o ocorrido. A Secretaria de Segurança Pública do Estado vai abrir um inquérito para apurar a ação criminosa, visto que as notícias são mentirosas, são  fake news . Eu votei contra a reforma da Previdência ontem, por convicção, porque essa reforma quer condenar os trabalhadores a trabalhar até 65 anos de idade, com 40 anos de contribuição, quer cortar 50% da pensão das viúvas, quer punir servidores públicos e policiais que terão só 60% em caso de doença. Essa reforma pune o trabalhador, é uma reforma fiscal para dar dinheiro para banqueiro. Votei por convicção e vou continuar voltando aqui para proteger o povo brasileiro. Esses criminosos terão que responder na Justiça por essas  fake news .
RODRIGO MAIA|PL|RJ|Tem a palavra o Deputado Aliel Machado.  (Pausa.)
LUCIO MOSQUINI|MDB|RO|Vamos encerrar, Presidente.
RODRIGO MAIA|PL|RJ|Tem a palavra a Deputada Maria do Rosário.
MARIA DO ROSÁRIO|PT|RS|Sra. Presidenta, eu quero perguntar ao Brasil: como será possível alguém confiar que aqui nesta sessão não serão retirados os direitos das mulheres, que não serão retirados das pessoas o direito à pensão e que, no momento da morte, têm a única possibilidade de deixar alguma coisas para os seus filhos, sua esposa ou para um esposo? Como é que alguém aqui pode dizer que essa questão não está sendo votada em prejuízo das viúvas? Eu estou extremamente preocupada com isso. Quero dizer aos senhores e às senhoras que, pelo menos, as pessoas que são viúvas, as que ganham pouco e criam os seus filhos sozinhas, pelo falecimento de seus esposos e companheiros, precisam ser preservadas nessa reforma. Portanto, não é possível ser aprovada da forma como está colocada pela Mesa essa emenda aglutinativa.
