autor|partido|uf|discurso
VICENTINHO JÚNIOR|PL|TO|Sr. Presidente, estou inscrito também para usar o tempo de Líder, mas vou retirar essa inscrição para que o Deputado Capitão Augusto possa fazer uso desse tempo. Venho hoje a esta tribuna, em primeiro lugar, para parabenizar o Congresso Nacional, como fiz ali ontem ao microfone, pelo gesto, pela grandeza do começo das discussões da nova Previdência, por votarmos o mérito dela e também pelo gesto de carinho com as nossas forças de segurança, em especial com a Polícia Civil. Em segundo lugar, o que me traz aqui hoje é o que rapidamente falei ontem ao microfone, é a contramão do que está acontecendo entre o Congresso Nacional, o nosso País e o meu Estado do Tocantins. Faço aqui hoje um alerta ao Ministro Sergio Moro, um alerta às instituições de segurança pública de todo o Brasil para que sejam solidários aos delegados da Polícia Civil, em especial à DRACMA, que vêm sofrendo perseguições e achincalhes a todo momento pelo atual Governador, o Sr. Mauro Carlesse, pelo seu Vice, o Sr. Wanderlei Barbosa, e pelo seu time de criminosos que fazem gestões usando o mandato que lhes foi dado pelo povo do Tocantins para se blindarem dos atos constantes de corrupção ativa que vêm acontecendo no meu Tocantins. Prenderam o Superintendente de Obras e Manutenções, ligado ao Governo do Estado, um tal de Geraldo. Em vez de o Governador exonerá-lo, exonera o delegado que o prendeu, que começou a investigar esse mesmo servidor corrupto. Vejam o absurdo que acontece no meu Tocantins! A população começa a não entender mais o que está acontecendo. Por que, em vez de prender os agentes da corrupção, prende, exonera, persegue, extingue a delegacia que justamente combate os atos de corrupção no Estado do Tocantins? O Líder do Governo na Assembleia do Estado e Parlamentares ligados ao Governo são constantemente investigados por esses desvios. Isso é para blindar a quadrilha dele; é para blindar as ações escusas e nebulosas dele; é para blindar os parentes, os sobrinhos, que, em Tocantins e em Palmas, são bem afamados quando se fala em lavagem de dinheiro, em desvio do Erário público, e por aí vai. Eu tenho certeza de que logo será feita a justiça, e esse Governador irresponsável será chamado às suas responsabilidades. Quero também parabenizar a minha cidade, Porto Nacional, que amanhã completa 158 anos de emancipação política. É uma cidade importante na discussão separatista do meu Estado de Tocantins do Estado de Goiás. Lá foi sempre palco dessas discussões quando se fizeram os levantes para separar Tocantins de Goiás. E hoje temos lá um belíssimo Estado, que é o meu Tocantins. Eu parabenizo Porto Nacional, a minha querida cidade, de onde sou filho nascido e criado e por onde fui eleito duas vezes. Vejo nos vídeos do Município, publicados pela Prefeitura, através de portais, o asfalto, as creches, as escolas. É a primeira cidade a proporcionar à sua população Internet gratuita. Nisso há as mãos deste Deputado Federal e do então Senador Vicentinho Alves. Por tudo isso vejo que vale muito a pena trabalhar pela nossa comunidade, pela nossa gente, que aqui nos faz mandatários. É com esse mesmo carinho e respeito que eu me remeto ainda ao Governador do Estado, que também o tenha com todos nós tocantinenses. Sr. Presidente, muito obrigado pela oportunidade de proferir essas palavras.
RODRIGO MAIA|DEM|RJ|A lista de presença registra o comparecimento de 272 Senhoras Deputadas e Senhores Deputados. Passa-se à apreciação da matéria sobre a mesa e da constante da Ordem do Dia. Item único. PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 6-D, DE 2019
PODER EXECUTIVO|N/A|N/A|Continuação da votação, em primeiro turno, da Proposta de Emenda à Constituição n° 6-D, de 2019, que modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências; tendo parecer da Comissão de Constituição e Justiça e de Cidadania, pela admissibilidade, ressalvada a inadmissibilidade quanto aos seguintes dispositivos: a) art. 1º, na parte em que modifica o § 2º do art. 109 da Constituição, concernente à extinção do foro do Distrito Federal para a propositura de ações contra a União; b) art. 2º, na parte em que acrescenta o § 4º ao art. 10 do Ato das Disposições Constitucionais Transitórias, para dispor sobre o fim do pagamento da indenização compensatória e do depósito do fundo de garantia do tempo de serviço (FGTS), a partir da concessão da aposentaria; c) a expressão "de iniciativa do Poder Executivo federal", constante no art. 1º da PEC, na parte em que altera o art. 40, § 1º; art. 201, §§ 1º e 10; e 201-A, todos da Constituição Federal; bem como no art. 3º, § 3º e no art. 5º, § 1º, do Capítulo III da PEC; e no art. 18, § 5º, do Capítulo V da PEC; e a expressão "de iniciativa do Poder Executivo" constante no art. 1º da PEC, na parte em que altera o art. 42, § 2º da Constituição Federal; d) art. 1º, na parte em que altera o art. 40, § 2º, III, para retirar do texto constitucional a definição da idade para a aposentadoria compulsória do servidor público, transferindo a disciplina da matéria para Lei Complementar (Relator: Dep. Delegado Marcelo Freitas); e da Comissão Especial, pela admissibilidade das emendas e, no mérito, pela aprovação, com substitutivo, desta e das Emendas nºs 27, 34, 36, 50, 59, 79, 89, 93, 100, 103, 111, 118, 119, 135, 141, 159, 172, 181, 182, 184, 198, 225, 230, 243, 249, 255, 267 e 277; pela aprovação parcial das Emendas nºs 1, 3, 5, 18, 20, 25, 28, 29, 30, 31, 32, 37, 45, 46, 47, 51, 52, 58, 60, 64, 67, 68, 69, 70, 71, 73, 76, 77, 81, 82, 85, 86, 88, 90, 92, 96, 97, 102, 104, 106, 107, 112, 115, 116, 134, 136, 137, 140, 142, 146, 149, 150, 158, 162, 164, 171, 174, 175, 177, 178, 183, 187, 189, 190, 191, 192, 194, 195, 197, 199, 209, 216, 218, 219, 224, 228, 229, 231, 232, 233, 234, 238, 239, 250, 251, 253, 256, 257, 260, 261, 262 e 263, e pela rejeição das Emendas nºs 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 23, 24, 26, 33, 35, 38, 39, 40, 41, 42, 43, 44, 48, 49, 53, 54, 55, 56, 57, 61, 62, 63, 65, 66, 72, 74, 75, 78, 80, 83, 84, 87, 91, 94, 95, 98, 99, 101, 105, 108, 109, 110, 113, 114, 117, 126, 127, 128, 129, 130, 131, 132, 133, 138, 139, 143, 144, 145, 147, 148, 151, 156, 157, 161, 163, 170, 173, 176, 180, 185, 186, 188, 193, 196, 208, 210, 211, 212, 214, 215, 217, 235, 236, 240, 241, 258, 264, 265, 268 e 270 Š Relator: Dep. Samuel Moreira, que apresentou Complementação de Voto e, em decorrência da apreciação de destaques, concluída em 5 de julho de 2019, Reformulação de Voto. Os Deputados Chico D'Angelo, Henrique Fontana, Gleisi Hoffmann, José Guimarães, Pedro Uczai, Carlos Veras, Jorge Solla, Paulo Teixeira e Rubens Otoni; e Ivan Valente, Luiza Erundina e Sâmia Bomfim, apresentaram votos em separado. Há requerimento sobre a mesa. Senhor Presidente: Requeiro, nos termos do parágrafo único, II, "c", do Artigo 83 do Regimento Interno, a retirada da PEC nº 6/19 da pauta da presente sessão. Para falar a favor, tem a palavra o Deputado José Guimarães.  (Pausa.)
EDMILSON RODRIGUES|PSOL|PA|Presidente, eu queria fazer uma questão de ordem baseada no art. 95, pelo princípio geral da questão de ordem, que é para estabelecer um esclarecimento e tirar uma dúvida deste Deputado.
RODRIGO MAIA|DEM|RJ|Isso não procede. Tem a palavra o Deputado José Guimarães, para falar a favor do requerimento.
EDMILSON RODRIGUES|PSOL|PA|Deputado Rodrigo, permita-me.
RODRIGO MAIA|DEM|RJ|Isso não é questão de ordem, Deputado.
EDMILSON RODRIGUES|PSOL|PA|Mas é uma questão de ordem.
RODRIGO MAIA|DEM|RJ|Não é. Tem a palavra o Deputado Nilto Tatto.  (Pausa.)
EDMILSON RODRIGUES|PSOL|PA|O princípio da questão de ordem é também esclarecer o Regimento, Presidente.
RODRIGO MAIA|DEM|RJ|O Deputado Nilto Tatto está fazendo a questão de ordem.
NILTO TATTO|PT|SP|Com fundamento no art. 96, combinado com art. 264 do Regimento Interno, formulo a presente reclamação: notícias de jornal dão conta de que cotado para assumir a Presidência da FUNAI, o Delegado da Polícia Federal Marcelo Augusto Xavier...
RODRIGO MAIA|DEM|RJ|Deputado, a questão de ordem é sobre o processo de votação. Neste momento não cabe mais essa questão de ordem.
NILTO TATTO|PT|SP|Eu pedi antes.
RODRIGO MAIA|DEM|RJ|Mas não cabe. Deputado, isso não é uma questão de ordem. Isso é uma reclamação. Eu lhe dou a palavra depois. Quando estivermos em votação, V.Exa. pode fazer sua reclamação. Mas essa não é uma questão de ordem. Com a palavra o Deputado Odair Cunha, por favor.
ODAIR CUNHA|PT|MG|Sr. Presidente, Sras. e Srs. Parlamentares, o motivo desse requerimento de retirada de pauta é em razão do fato de que nós vamos analisar ainda dois destaques de emendas aglutinativas. Nós precisamos garantir quórum aqui nesta Casa, para que esses temas sejam analisados. Por exemplo, o próximo destaque é o destaque do PDT, que define 50% do pedágio na regra de transição para o Regime Geral de Previdência Social e para o Regime Próprio. Nós precisamos de 308 votos neste destaque para garantir efetivamente que os efeitos nefastos dessa proposta sejam mitigados. Mas agora a grande questão, Presidente Š é preciso que nós saibamos ler o painel do plenário Š, é que V.Exa. convocou a sessão extraordinária para as 9 horas da manhã. Já passa das 12 horas, e até agora nós temos apenas 290 Deputados presentes aqui no plenário. A grande questão, Sr. Presidente, é que quem está, na prática, ameaçando neste momento a continuidade dos trabalhos não são os Deputados de Oposição. Nós queremos mitigar os efeitos nefastos dessa reforma. Por isso estamos aqui. Mas os Deputados da base do Governo não estão presentes no plenário, não dão presença aqui e não contribuem efetivamente para que o debate avance. Sr. Presidente, para garantir maioria na aprovação dos destaques de emendas aglutinativas, nós queremos que o Deputados estejam na totalidade presentes aqui, a fim de que esta proposta não corra risco de ser inviabilizada. Outra questão que eu quero ressaltar, Presidente, Sras. e Srs. Parlamentares: ouve-se muito ainda por aí que a Câmara e o Senado Š o Congresso Nacional Š precisam produzir, precisam votar. Nós precisamos ter clareza de que a Câmara dos Deputados é uma Casa Legislativa, nós estamos numa Casa Legislativa, e não numa fábrica legislativa, numa fábrica de leis! Quando o Parlamento não decide, ele está, sim, contribuindo e decidindo. Decidir ou não decidir faz parte do processo democrático. O diálogo, o entendimento e a reflexão fazem parte desse processo. Retirar essa matéria neste momento é importante também porque nós poderemos refletir mais e dialogar melhor com toda a sociedade sobre os efeitos dessa proposta. Há ainda emendas aglutinativas e destaques supressivos que podem alterar o conceito e o conteúdo, ainda negativo, dessa proposta. Nós podemos, Sr. Presidente, retirando essa proposta, estabelecer um diálogo melhor com toda a sociedade brasileira, refletir mais e melhor sobre os efeitos desta proposta no conjunto da sociedade brasileira. Por isso, Presidente, exatamente por entender que nós não estamos numa fábrica de leis, que o debate, o diálogo, o entendimento e a reflexão fazem parte do processo democrático, estamos encaminhando favoravelmente a esse requerimento. Entendemos que, dessa forma, podemos diminuir os efeitos negativos dessa proposta. E mais ainda: para que essa proposta possa ter esses efeitos, nós precisamos garantir pleno quórum para votação. A esta hora Š estamos no início da tarde, a sessão deveria ter começado às 9 horas da manhã Š ainda não temos o quórum necessário para aprovar uma emenda constitucional, que precisa de pelo menos 308 votos. Exatamente por esse motivo, para garantir esse quórum, para diminuir os efeitos negativos dessa reforma, nós encaminhamos favoravelmente ao requerimento de retirada de pauta. É bom dizer ainda que neste momento não temos os 308 votos necessários. Muito obrigado, Presidente.
