autor|partido|uf|discurso
MARCELO RAMOS|PL|AM|Panfleto  Oficial de Justiça. Profissão de Risco , do SINDJUSTIÇA do Rio de Janeiro, do Sindicato dos Servidores da Justiça Federal do Estado do Rio de Janeiro Š SISEJUFE e da Associação dos Oficiais de Justiça Avaliadores do Estado do Rio de Janeiro. Carta nº 62, de 2019, da Associação Brasileira de Geração de Energia Limpa Š ABRAGEL, sobre a destinação de recursos do FAT ao BNDES. Carta da Associação dos Oficiais de Justiça Avaliadores Federais do Estado de São Paulo solicitando voto favorável à Emenda nº 145. Ofício nº 131, da Presidência da Assembleia Legislativa do Estado de São Paulo, encaminhando indicação sobre o enquadramento dos guardas municipais na condição de aposentadoria especial. Carta conjunta da Federação das Entidades Sindicais de Oficiais de Justiça, Federação Nacional das Associações de Oficiais de Justiça Avaliadores Federais e Sindicato dos Oficiais de Justiça do Estado do Ceará sobre a equiparação dos Oficiais de Justiça com as demais carreiras de segurança. Ofício nº 110, de 2019, da Liderança do PROS, em que desliga do Deputado Toninho Wandscheer e indica o Deputado Acácio Favacho para titular e indica do Deputado Toninho Wandscheer para suplente da Comissão. Ofício nº 245, de 2019, da Liderança do PL, em que desliga o Deputado João Carlos Bacelar e indica o Deputado Giovani Cherini para titular e desliga o Deputado Giovani Cherini e indica o Deputado João Carlos Bacelar para suplente. Ofício nº 127, da Liderança do PSOL, em que desliga a Deputada Sâmia Bomfim e indica o Deputado Ivan Valente para titular e desliga o Deputado Ivan Valente e indica a Deputada Fernanda Melchionna para suplente da Comissão. Ordem do Dia. Encontra-se sobre a mesa requerimento da Deputada Alice Portugal que requer a votação nominal do requerimento de retirada de pauta apresentado por S.Exa. Defiro, de ofício, o processo de votação nominal do requerimento de retirada de pauta de proposição. Reunião de: 03/07/2019 Encontra-se sobre a mesa requerimento de retirada de proposição da Ordem do Dia, de iniciativa da Deputada Alice Portugal, que passo ler.  (Pausa.) Deixe-me só ler o requerimento. Pois não, Deputado André.
ALICE PORTUGAL|B|BA|Até para ver se eu vou manter, Sr. Presidente.
ANDRÉ FIGUEIREDO|PDT|CE|Sr. Presidente, nos termos do art. 185, § 5º, art. 186, inciso II, e art. 117, inciso XII, venho formular a presente questão de ordem para repudiar o procedimento de determinar a votação nominal de ofício, adotado por esta Presidência. As votações nominais de ofício, que vêm sendo determinadas por V.Exa., são contrárias à tradição e à praxe desta Comissão e das Comissões em geral, incorrem em erro, são antirregimentais e afrontam o Regimento Interno desta Casa. O primeiro erro, Sr. Presidente, é que apenas o colegiado da Comissão detém legalmente o direito e o dever de determinar se o processo de votação será nominal. É o que dizem o art. 186, II, e o art. 117, XII, combinados. A decisão sobre a Questão de Ordem nº 37 reza que haverá votação nominal, desde que atendidos alguns requisitos, quais sejam: quando há pedido de verificação de votação e quando há evidente ausência de quórum. Esses requisitos não estão presentes quando V.Exa. determina a votação nominal de ofício. Por isso, Sr. Presidente, o art. 186 diz que, ocorrendo requerimento de verificação de votação, se for notória a ausência de quórum no Plenário, o Presidente poderá, desde logo, determinar a votação pelo processo nominal. Ocorre que o art. 185... (Intervenções simultâneas ininteligíveis.)
ALICE PORTUGAL|B|BA|Sr. Presidente, está impossível.
JANDIRA FEGHALI|B|RJ|Sr. Presidente, não está dando assim; não temos condições de trabalhar desse jeito.
MARCELO RAMOS|PL|AM|Pois não, Deputado André.  (Pausa.) Eu vou pedir aos Deputados que estão à minha direita... Eu não quero precisar citar o nome, mas vou pedir aos Deputados que estão aqui... Não é bom nem a conversa paralela, nem a gritaria de um lado nem de outro. Todos os dois procedimentos fazem mal para o andamento dos nossos trabalhos. A gritaria fora do microfone também não ajuda os nossos trabalhos. Devolvo a palavra ao Deputado André Figueiredo.
ANDRÉ FIGUEIREDO|PDT|CE|Presidente, mais uma vez reitero o pedido de que esta Casa, haja vista que o tema é muito importante, possa ter tranquilidade para que possamos discutir inclusive essa questão de ordem, que, espero, V.Exa. venha a deferir. Eu estava relatando. Não vou mais uma vez ler o teor. Vou aguardar, Presidente.
JANDIRA FEGHALI|B|RJ|Não dá assim: você está falando com o Presidente, e ele conversa... Aí é difícil.
ANDRÉ FIGUEIREDO|PDT|CE|Sr. Presidente, o PSOL precisa sair da mesa. Senão, não temos condição de seguir com o trabalho.
MARCELO RAMOS|PL|AM|Deputado André Figueiredo tem a palavra.
ANDRÉ FIGUEIREDO|PDT|CE|Presidente, peço que reponha o meu tempo.
MARCELO RAMOS|PL|AM|Peço que seja reposto o tempo do Deputado André Figueiredo.
ANDRÉ FIGUEIREDO|PDT|CE|Obrigado. Essa questão de ordem, Presidente, mais uma vez, é nos termos do art. 185, § 5º; art. 186, inciso II; e art. 117, inciso XII. A decisão da questão de ordem... Eu quero explicar aqui como tudo deveria ocorrer em termos regimentais Š evidentemente, V.Exa. sabe muito bem, uma vez que tem a competência de presidir esta Comissão Especial. Primeiro, um membro da Comissão apresenta à Mesa requerimento escrito com base no art. 186, II; art. 117, XII; definindo qual votação deseja que seja realizada pelo processo nominal. Foi o caso da Deputada Alice Portugal. O Presidente da Reunião de: 03/07/2019 Comissão coloca o requerimento em votação. Assim, o Colegiado decide se aprova ou rejeita o requerimento. Somente no caso de o Colegiado da Comissão aprovar o requerimento é que se deveria proceder à votação nominal. Assim o Presidente, ao determinar a votação nominal, apenas acataria a decisão do Colegiado. Mas não é o que está acontecendo agora, Presidente, nesta Comissão. V.Exa. percebe que, ao determinar a votação nominal de ofício do requerimento de retirada de pauta, retira do Colegiado da Comissão o poder de decisão que lhe é garantido pelo Regimento Interno da Câmara dos Deputados? É claro que é o Colegiado quem deve decidir se o processo de votação será nominal ou se será apenas simbólico. Em outro caso, haveria a possibilidade de a Presidência determinar a votação nominal, mas somente quando houver evidente ausência de quórum, ou acordo, Presidente, ela pode fazê-lo. Então, nessas condições, Presidente, tendo em vista, insisto, que esta Comissão tem sido extremamente bem conduzida por V.Exa., juntamente com o Deputado Silvio Costa Filho, e que o Relator, na maioria das vezes, foi extremamente correto com toda a Oposição Š infelizmente, não é o que se pode dizer no dia de hoje, em que tentamos ter acesso a ele, inclusive, para ajudar na complementação de voto Š, nós pedimos, Presidente, nesta questão de ordem, que os requerimentos de votação nominal sejam colocados em votação. É isso que essa questão de ordem solicita a V.Exa.
MARCELO RAMOS|PL|AM|Obrigado, Deputado André Figueiredo. Votação nominal de ofício. Quanto ao questionamento levantado sobre a possibilidade de votação nominal ser determinada por esta Presidência de ofício, ressalto que se trata de uma prática consolidada nesta Casa, principalmente pelo Plenário. Tal prática consolidou- se, pois, tomada essa medida por parte da direção dos trabalhos, atinge-se o objetivo regimental dos requerimentos que almejam o processo nominal, assim como eventuais pedidos de verificação de votação. Ao mesmo tempo, não implica nenhum prejuízo ao processo legislativo; ao contrário, confere maior transparência às votações e traz convicção acerca de seus resultados. Cito, por fim, que vão nesse sentido as decisões tomadas nas Questões de Ordem nºs 17/2019, 37/2015, 637/2005. Registro ainda que é da essência do processo legislativo e há um esforço cada vez maior para que todas as votações sejam nominais, dando transparência absoluta a todos os atos desta Casa Legislativa e de todas as Casas Legislativas. Esse é um clamor da sociedade, e nós vamos avançando cada vez mais em busca dele. Diante do exposto, nesses termos, indefiro a questão de ordem de V.Exa. Encaminhamento de votação a favor do requerimento. Para uma questão de ordem, tem a palavra o Deputado Jorge Solla.
JORGE SOLLA|PT|BA|No art. 202... Está complicado, Presidente. Está difícil! Não é preciso nem... (O Sr. Presidente faz soar as campainhas.)
MARCELO RAMOS|PL|AM|Mais uma vez eu vou pedir silêncio. Por favor, eu quero fazer um apelo a todos os Deputados que estão aqui detrás da mesa dos trabalhos e da lateral da mesa dos trabalhos, para que se retirem. Faço um apelo. Há gente de todos os partidos aqui; de todos. Questão de ordem, Deputado Jorge Solla.
JORGE SOLLA|PT|BA|Obrigado, Presidente. Realmente, está difícil a condução dos trabalhos. A questão de ordem é a seguinte. O art. 202, que trata das propostas de emenda à Constituição, no seu § 5º diz:  "Após a publicação do parecer e interstício de duas sessões, a proposta será incluída na Ordem do Dia". Como nós teremos a leitura da complementação de voto, o meu questionamento, a minha questão de ordem é no sentido de que teríamos que ter o interstício de duas sessões para que essa matéria pudesse ser incluída na Ordem do Dia. A minha proposta, Sr. Presidente, é que pudéssemos ouvir a leitura da complementação de voto do Relator e que em seguida fosse cumprido o interstício e agendada a matéria na Ordem do Dia ao final desse interstício. Obrigado. Reunião de: 03/07/2019
MARCELO RAMOS|PL|AM|Deputado Jorge Solla, a publicação só acontece depois de aprovado o parecer. Portanto, o dispositivo citado por V.Exa. diz respeito à tramitação da Comissão para o Plenário. Entre a publicação do resultado da apreciação da matéria na Comissão e a sua inclusão na Ordem do Dia do Plenário são duas sessões. A questão de ordem de V.Exa. está indeferida. Eu pergunto quem encaminhará... Com a palavra a Deputada Alice Portugal, para encaminhar a favor do requerimento, por 5 minutos.
JORGE SOLLA|PT|BA|Sr. Presidente, o parecer é do Relator. Sr. Presidente, o parecer é do Relator.
MARCELO RAMOS|PL|AM|Deputado Jorge Solla, cabe recurso à Presidência da Casa.
ALICE PORTUGAL|B|BA|Sr. Presidente, Srs. Deputados, Sras. Deputadas, estamos aqui neste momento crucial para a história do direito previdenciário brasileiro. A minha solicitação, o meu requerimento de retirada de pauta nasce em função de nem sequer conhecermos, até este momento, 20h42min, o conteúdo dessa complementação de parecer do Sr. Relator Samuel Moreira. Sem dúvida alguma, esta Casa hoje demonstra certas atipias comportamentais. É possível que alguém, ao gravar um vídeo, fale até mais alto do que o orador ao microfone. É possível que uma turba se organize lateralmente para impedir que a Comissão se reúna e trate, conteudisticamente, do que significa reformar a Previdência para milhões de brasileiros. Entendemos que o relatório, com a complementação, que foi agora à tarde finalizada pelo Deputado Samuel Moreira, precisaria ser conhecida por nós. Nós precisaríamos ter os detalhes do que mudou. O que mudou? Deputado Aliel Machado, como poderemos preparar os destaques para tratar daquilo que importa no relatório? Por exemplo, a complementação apresentada anteriormente mantinha injustiças profundas com professores, mantinha injustiça profunda ainda com aqueles que estão submetidos à nova regra do trabalho intermitente, que foi adotado através da reforma trabalhista, votada e aprovada no Governo Temer e, infelizmente, foi encaminhada...
MARCELO RAMOS|PL|AM|Eu peço que se interrompa o tempo da Deputada Alice. Peço mais uma vez aos Deputados que estão aqui... Deputados, por favor! Não é nenhuma deselegância. Quanto mais perto ficam V.Exas. desta mesa, mais vaza o som e mais temos dificuldade de ouvir. Deputada Alice, V.Exa. tem a palavra.
ALICE PORTUGAL|B|BA|Obrigada, Presidente. Eu só queria dizer que o relatório anterior encerrava em si uma série de questões que foram, inclusive, elemento da nossa contestação em destaques. Agora à tarde o Relator reuniu-se com uma parte dos partidos da Casa. Quero dizer ao povo brasileiro que nos escuta e que nos vê que a Oposição não teve contato com essas modificações que serão lidas e que, de chofre, esta Comissão precisará analisar e discutir. Como ficou o problema do trabalho intermitente? Até então, o trabalhador teria que fazer um catado para gerar uma contribuição. É uma injustiça profunda! Inclusive, esse recurso que ele recolheu será dispensado, será perdido. Como ficou no relatório do Deputado Samuel Moreira a situação lamentável do trabalho perigoso e insalubre? Como ficou a aposentadoria especial de quem está exposto a agente químico? No relatório anterior e na sua suplementação, estava posto que se poderia privatizar a perícia médica. Poderia ser privatizada também a licença-maternidade. Nós sabemos que o BPC voltará neste relatório, e com crueldade, porque é possível a aposentadoria com menos de um salário mínimo. Então, Sr. Presidente, é fundamental retirarmos isso de pauta, para que nós possamos estudar a complementação de voto do Deputado Samuel Moreira. Nós precisamos fazer uma avaliação profunda, porque vamos ter milhões de brasileiros que serão impedidos de se aposentar. A milhões de professores e professoras será imposto... "Ah, mas eu diminuí para 57 anos a idade da professora".  Srs. Deputados, Sras. Deputadas, como uma professora, aos 57 anos, estará com disposição para uma sala de alfabetização?
MARCELO RAMOS|PL|AM|Só um pouquinho, Deputada. Peço que voltem o tempo da Deputada Alice Portugal para 30 segundos. Reunião de: 03/07/2019 Mais uma vez, eu vou pedir um favor aos Deputados que estão aqui atrás da mesa. Por favor, Deputados que estão atrás da mesa! (Não identificado)  - É para o seu bem! É para o seu bem!
MARCELO RAMOS|PL|AM|Eu sei. Eu sei que é, mas o problema é que não consigo ouvir nada aqui. (Intervenção fora do microfone.)
MARCELO RAMOS|PL|AM|Só um pouquinho. Calma! (O Sr. Presidente faz soar as campainhas.)
MARCELO RAMOS|PL|AM|Vamos ter paciência. Com paciência, as coisas vão andar. (O Sr. Presidente faz soar as campainhas.)
MARCELO RAMOS|PL|AM|Pessoal, eu quero... Eu aprendi com o Deputado Arlindo Chinaglia que, quando queremos atenção, falamos bem baixinho.  (Risos.) Nem assim está funcionando, Deputado! (Intervenção fora do microfone.)
MARCELO RAMOS|PL|AM|Tenha calma! Vamos ter paciência! Numa sala deste tamanho, é muito difícil. Todos nós estamos com disposição para ficar aqui por um bom tempo e enfrentar essa matéria. Sem pressa, sem agonia! Meu Líder... Para dar o exemplo, eu vou pedir ao meu Líder para sair um pouco daqui. Pronto! Se eu estou pedindo ao meu Líder, posso pedir a qualquer um. (O Sr. Presidente faz soar as campainhas.)
MARCELO RAMOS|PL|AM|Pessoal, só um pouquinho! Quanto mais barulho nós tivermos na sala, mais paciência eu vou ter e mais nós vamos demorar na reunião. Eu vou insistir e pedir silêncio. Enquanto não houver o mínimo de silêncio, eu não vou reiniciar a reunião.  (Pausa.) Com a palavra a Deputada Alice Portugal.
ALICE PORTUGAL|B|BA|Sr. Presidente, tive a minha fala extremamente prejudicada, mas o Brasil sabe que nós queremos que se retire de pauta a proposta porque não conhecemos o teor do voto, não conhecemos a complementação do voto. Eu não sei se essa agonia se dá pelas negociações tenebrosas que a imprensa tem divulgado. Eu não sei se é a discussão da antecipação de 40 milhões em emendas, que é do que se fala nos corredores. Não é possível que não se tenha urbanidade para um debate de conteúdo. Então, eu preciso saber se o Relator, na sua complementação, está mantendo a privatização de todos aqueles benefícios que eu já citei anteriormente; se continuam ou trouxe de volta matérias relativas à LOA, que é a assistência social. Para finalizar Š e peço-lhe tolerância Š, preciso saber sobre a contribuição...
MARCELO RAMOS|PL|AM|Peço que conclua, Deputada.
ALICE PORTUGAL|B|BA|Vou concluir, Presidente. Preciso saber se a contribuição mínima cria um piso contributivo mensal além do que é previsto e se os servidores públicos continuam diabolizados por esse relatório. Por isso, Presidente, peço a retirada de pauta da complementação de voto, para que amanhã, depois de lida, nós passamos debatê-la e votá-la.
MARCELO RAMOS|PL|AM|Obrigado, Deputada. Com a palavra o Deputado Darci de Matos, para encaminhar contra matéria, pelo tempo de 5 minutos.
DARCI DE MATOS|PSD|SC|Sr. Presidente, eu não preciso de 5 minutos. Quero apenas 1 minuto para dizer que o Brasil espera ansiosamente pela votação da reforma da Previdência. Nós estamos à beira do caos, e a reforma da Reunião de: 03/07/2019 Previdência vai ser o primeiro e significativo passo para que possamos retomar o crescimento deste País, com certeza absoluta. Portanto, nós vamos fazer aquilo que a população quer, aquilo que o brasileiro está esperando. Nós somos contra o requerimento de retirada de pauta porque queremos trabalhar, Sr. Presidente. Nós queremos votar a matéria, para ir para o recesso com nossa tarefa cumprida, com a consciência do dever cumprido. Portanto, a nossa posição, para o bem do Brasil e em defesa daqueles que têm menos, é contra o requerimento de retirada de pauta, Sr. Presidente.
